Track_ID,Album_ID,Name,Duration,Track_added_at,Is_Local,URL
1eLiEFCEFRFsoHDL2bh8wy,3HItKdsXoqNXaNcKeJPVBW,Tú Vas a Tener Que Explicarme - Remix,179892,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1eLiEFCEFRFsoHDL2bh8wy
17Ey9p2LVX9BWaq51t56xU,3si9Tt0MEyLf26borb6B5p,Lotería,216897,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/17Ey9p2LVX9BWaq51t56xU
6dapTo2nYV7SdoyaJLpJWI,4PWYXJGUP9s8qNWJMCRl4s,Aventurero,209500,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6dapTo2nYV7SdoyaJLpJWI
30oZjF87SHCd0CE0ttGm5U,3si9Tt0MEyLf26borb6B5p,Carita de Inocente,191209,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/30oZjF87SHCd0CE0ttGm5U
0uLwWjN1KFO678WNJcZDkw,6a3RDPcFamZvFCi8VeXWkK,Llévame Contigo,226400,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0uLwWjN1KFO678WNJcZDkw
5ddFjrPG8NgQQ6xlOQIVd2,52QyC9nSbgtHFXyQRHsXJ9,Tú Me Dejaste De Querer,198493,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2
3IqulXvrJsKBZ1OLQgJfZk,33qR9LHTjNmFwCL2CshFsl,Tu Mirada,214671,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3IqulXvrJsKBZ1OLQgJfZk
1aQhnZwIcol67maxGoB3NP,0DJAUEtjtW8lEpUm30Eroo,Hojas del Monte,210668,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1aQhnZwIcol67maxGoB3NP
1UF3sCkxXH4OE7ja83GRzj,4k7wyyDe7A9w3gOxzkprkX,Espetinho - Ao Vivo,171116,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1UF3sCkxXH4OE7ja83GRzj
1soECbw2IFdWt5W8Rb4uG7,1yM8iaMk4Slsqr94LabgN1,Payasos,203426,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1soECbw2IFdWt5W8Rb4uG7
4dz2XW41AQTMn0bFKzaqsr,4fbI9fPXCA7DZkkef3rBuG,Tengo un Amor,258866,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4dz2XW41AQTMn0bFKzaqsr
7ql2RUmAmj36tkMUNWo7MT,0IuCnS7obPd6pE3lJx0Ax8,A Un Paso De La Luna,167313,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7ql2RUmAmj36tkMUNWo7MT
02hyDMBvUTU0ATb7RS6dmg,7tn2Du0ZolY76WSl9aMwF7,Las Puertas del Cielo,232803,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/02hyDMBvUTU0ATb7RS6dmg
2UxCHjxmGN6X4oiBfWKM0c,75DDvdNMm1S83v3iefTbtu,Perfume,192506,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2UxCHjxmGN6X4oiBfWKM0c
1dZe54pxTPI1XsISVTR6ns,6a3RDPcFamZvFCi8VeXWkK,Debate De 4,279346,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1dZe54pxTPI1XsISVTR6ns
252UPuQsncbBFhTrx4Ytcc,6a3RDPcFamZvFCi8VeXWkK,La Diabla,239026,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/252UPuQsncbBFhTrx4Ytcc
27ze5t5tIDPlVits0KRbxT,03Sa02WIHEwH8lHfbipmrz,El Perdedor,215213,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/27ze5t5tIDPlVits0KRbxT
4BRG6SROw2Oza2fGZfds6l,6DzpfNjxShOGaJeXrJyipv,La Serpiente,255572,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4BRG6SROw2Oza2fGZfds6l
197PCRC6OSRsJvYCurlsdz,4xpeeztYL2ensw5QYD4rDg,Nuestro Amor,204324,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/197PCRC6OSRsJvYCurlsdz
6dW8Tvo71KmXb2xOtsdyPF,5oHC0YyRaiM4qkFCNp4Xgw,Fallarte Nunca,231857,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6dW8Tvo71KmXb2xOtsdyPF
4EbAftNM732UGLF8gmIIsX,6a3RDPcFamZvFCi8VeXWkK,Mi Santa (feat. Tomatito),231226,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4EbAftNM732UGLF8gmIIsX
66E9D8ihbcTs0qr98oVobO,67LRI6OGZ15nlOn7HOqpyM,De Rodillas Te Pido,233320,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/66E9D8ihbcTs0qr98oVobO
4NUaZtcR3QDhq2dMweiGtd,2KAFZKOzlkk0wOI1XdoO0q,Mi Corazoncito,234240,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4NUaZtcR3QDhq2dMweiGtd
0Sc5GTHUScR47mrhpoFK8i,3si9Tt0MEyLf26borb6B5p,Adicto (feat. Marc Anthony),210430,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0Sc5GTHUScR47mrhpoFK8i
42P3wMiPfXQM93TYZotuPQ,78YEZTbXxwoEsyqdt2dqsm,De Menina pra Mulher - Ao Vivo,208383,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ
7cSJL1KpljCNpfLbGkBvvi,1ZGHMTg7kh6TRqDRkJyEHO,Que Pasen los Días,190074,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7cSJL1KpljCNpfLbGkBvvi
217bRMES4HVbPdUe8l8ECN,57tmzh0hsnWU8znnvEWJbe,El Malo,238720,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/217bRMES4HVbPdUe8l8ECN
2AOeSGLiRxHzWR1wLqq6MF,5uH21M4MJR7uystSHLs1hL,Bohemio de Afición,186576,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2AOeSGLiRxHzWR1wLqq6MF
3756GphlCRBe0fM5Mfj7uV,6FFkKgYpG13raPbcY1D9uG,Como Hojas al Viento,190000,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3756GphlCRBe0fM5Mfj7uV
6efixNNyv7919qVadwkqTp,6ynC3pKZOdcjotW7NTFta1,Traiciónalo Conmigo,225000,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6efixNNyv7919qVadwkqTp
3tv697PZNnaQN0Mn2zGhS5,17jzAujoXwIF60ojew1yHU,A Gente Fez Amor - Ao Vivo,237516,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
5anRovfNkeo83bshruaWX9,53k64d93T2Pwjy8x71zQVO,Soy Mia,221773,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5anRovfNkeo83bshruaWX9
3njDbyJILSgFmUkvztIw4h,4D36ldGdxrsKprFudusBbs,Decidí,194481,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3njDbyJILSgFmUkvztIw4h
1wfxSvHq3cdzmOHZejMkci,3DY0cXNsokz4CCESixvI8w,Me Voy - Bachata,242320,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1wfxSvHq3cdzmOHZejMkci
6G4U9avyBNEfP0fAIduev3,3dCEXNx36W29EYCMUAx5p5,Ella Y Yo - Featuring Don Omar,267786,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6G4U9avyBNEfP0fAIduev3
2MioxSroS0g1mi24LLfcnq,57tmzh0hsnWU8znnvEWJbe,Por un Segundo,255026,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2MioxSroS0g1mi24LLfcnq
2kcc5humLS6PKOI9rwvXex,1yM8iaMk4Slsqr94LabgN1,El Beso Que No Le Di,207480,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2kcc5humLS6PKOI9rwvXex
4Toh8quWdvfkOAYIPXzWAe,0f5EeQVAEYIfZ8f9ATHxkQ,Las Cosas Pequeñas,215680,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4Toh8quWdvfkOAYIPXzWAe
0wDEs6WvqDHq4XJZC0dHhO,4aqcDA0Q2UEPInj5a89Cjr,Hoja En Blanco,307200,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0wDEs6WvqDHq4XJZC0dHhO
0ERbK7qVqveCaBWIiYCrl3,6bm9EpUNvQ9xMglBJGRmgS,Bella y Sensual,204700,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
0gRhkm9FcApM4qbI3PLajz,5uH21M4MJR7uystSHLs1hL,La Diferencia,171125,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0gRhkm9FcApM4qbI3PLajz
2XDa7vfcZnxbSVtwDm0AKK,3si9Tt0MEyLf26borb6B5p,Si Supieras,238554,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2XDa7vfcZnxbSVtwDm0AKK
3zVibdZHsVH05p5Crux6xX,1yM8iaMk4Slsqr94LabgN1,La Demanda,234480,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3zVibdZHsVH05p5Crux6xX
1ePEbbeWx3scydfir7HBcq,6uW6SpZHEJAgu91uiBzdM1,Dos Locos,246746,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1ePEbbeWx3scydfir7HBcq
5HXMo0UmeCdK9c8uDm9KKz,1NmenPP7T2r5WlWdYlZNYV,Dec. 21,211831,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5HXMo0UmeCdK9c8uDm9KKz
1SaEt8dwTuLDzenUu5BqI6,3dCEXNx36W29EYCMUAx5p5,Un Beso,263346,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1SaEt8dwTuLDzenUu5BqI6
7vw8B6h6ahgThL1thw7IDP,2h7eM4pkZTVcDQYXSA0rIe,Will You Still Love Me Tomorrow,191853,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7vw8B6h6ahgThL1thw7IDP
709hAukJxapqTU9VhsiQm0,57tmzh0hsnWU8znnvEWJbe,Su Veneno,240706,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/709hAukJxapqTU9VhsiQm0
1Dn8Kkt9ZPOmULlsAfN7Kc,3si9Tt0MEyLf26borb6B5p,Señorita Por Favor,222019,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1Dn8Kkt9ZPOmULlsAfN7Kc
3f5lA8nnc4YYF1qf78WpHw,58NQUIHQRJnXyBUeGtG8KG,Ella Quiere Beber - Remix,219357,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
1h9P5WJwyvK8OB7O2YiXgp,0SukGZiXMtmsZoxstkBtNR,Ibiza,200746,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
4yh78gqOtEZftAGtLyeLOk,3si9Tt0MEyLf26borb6B5p,Pull Up (feat. DaniLeigh),212636,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4yh78gqOtEZftAGtLyeLOk
1jKs510R9wm76lF6OmPxI2,3si9Tt0MEyLf26borb6B5p,Me Robaste la Vida,208154,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1jKs510R9wm76lF6OmPxI2
3cZhoRYQFqJ8B9z0AN9gJB,6bm9EpUNvQ9xMglBJGRmgS,Tuyo,218565,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3cZhoRYQFqJ8B9z0AN9gJB
1iKMpywaaihrz8gqaRqzp1,38khkjfE0TzKuweRce2PCl,Just As I Am (feat. Prince Royce & Chris Brown),224413,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1iKMpywaaihrz8gqaRqzp1
301E9bwin8Gh2PCp0doIDz,1yM8iaMk4Slsqr94LabgN1,Me Quedo,235533,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/301E9bwin8Gh2PCp0doIDz
7uLilAXh1jxhp95YXiVPGH,5lbljIidNTk0Z4CpMdxR8D,Tu Mundo Cambió,205220,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7uLilAXh1jxhp95YXiVPGH
1XSIDSBoFIlXEy9WpxSMdo,2FvnEzBegeI1BjMpGwhuIX,Como Abeja a la Flor,231515,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1XSIDSBoFIlXEy9WpxSMdo
6rXvMpWJbTyhSrVWye7jPE,17HsiXfqKUPoTP6Y5ebs1L,Inocente,236293,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6rXvMpWJbTyhSrVWye7jPE
1WoDc1x28zHmxnPvvM5GLh,47hm8FIBjBtP5pYjO0fJUq,La Asesina,204733,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1WoDc1x28zHmxnPvvM5GLh
3Qd20yxvJLgJ8fpCrfbq5s,5Ju5tb5racIxUNTQTTACPn,Empecé de Cero,185571,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3Qd20yxvJLgJ8fpCrfbq5s
6CnRdQtyx2keOOElMrUMz6,3si9Tt0MEyLf26borb6B5p,Contra la Pared,233021,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6CnRdQtyx2keOOElMrUMz6
2zHgz7X52WqdckhjMJj6mt,1yM8iaMk4Slsqr94LabgN1,ileso,217573,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2zHgz7X52WqdckhjMJj6mt
5ZkPBld8QqfUkS6aJG40yj,0t2Mvyx0UP33JrD3ghbABz,Quien Sabe,271013,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5ZkPBld8QqfUkS6aJG40yj
5A9AILetvfQg3LHyX5X0pV,17HsiXfqKUPoTP6Y5ebs1L,Yo También (feat. Marc Anthony),306453,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5A9AILetvfQg3LHyX5X0pV
3xzzzL1kdD6zCwDVdq4jWg,5bCLLEFFlPJx8n2oelzBjD,Criminal (Bachata Version),205990,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3xzzzL1kdD6zCwDVdq4jWg
0pB0CN0dxKKmZghn4gpLhj,1yM8iaMk4Slsqr94LabgN1,Millonario,239600,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0pB0CN0dxKKmZghn4gpLhj
6RFJxVj9tL0Xrd3Jve4Vo4,088qyGfITXzT5dDtUoCSsP,Héroe Favorito,240813,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6RFJxVj9tL0Xrd3Jve4Vo4
3ptfTUrZq8it3KljikCCPr,5ge3dQLnbFHYb043rtbh5M,Como Duele,202850,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3ptfTUrZq8it3KljikCCPr
6TjHpTuIWtMK2wrEst0cuB,6uW6SpZHEJAgu91uiBzdM1,Perdidos,268466,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6TjHpTuIWtMK2wrEst0cuB
6CKlQHQIxhWtq7MnEJ6QCz,17HsiXfqKUPoTP6Y5ebs1L,Hilito,234760,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6CKlQHQIxhWtq7MnEJ6QCz
38tuNK1B1WYVsggS3aDqLf,1XOBhFWmzL7oZrQxeEYqKW,Aléjate de Mí - Versión Bachata,270653,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/38tuNK1B1WYVsggS3aDqLf
30r8QOtQCUkdUvwgAJTX8c,3yVd30VCEEZacLk2tDZ8M5,Saborearte de Nuevo - Remix,227445,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/30r8QOtQCUkdUvwgAJTX8c
3QeU2rcc5buv0B9VA0gRKH,3eXHJa6USSY7U3jYFBXamf,Llorar Lloviendo,225386,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3QeU2rcc5buv0B9VA0gRKH
19z37VNtPVvo0HzXxkdCsn,6LaKlyiwH8L2DH49eGXBgu,Hoy en Dia,226777,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/19z37VNtPVvo0HzXxkdCsn
0KBfGeUKLjNaernyUDUqgM,00FzaeNRtDVXtGv7v4iiIq,Culpa al Corazón,221559,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0KBfGeUKLjNaernyUDUqgM
7feNblkR0A56vttsAGTyzK,6bm9EpUNvQ9xMglBJGRmgS,Carmín (feat. Juan Luis Guerra),208954,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7feNblkR0A56vttsAGTyzK
59nnGpAU3AiL2tD0o2It11,1Sgw2Rij4RGIzFzZK2oKWE,Ayer Me Llamó Mi Ex – Remix,256253,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/59nnGpAU3AiL2tD0o2It11
6Zf937EoqZsXdz2Unm0RMu,7eeNbs3GBYIK1VSOMNJ43y,Tattoo - Bachata Version,203016,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6Zf937EoqZsXdz2Unm0RMu
0is5MOZLNpo5iAY3M0B9ml,2DoBcaHj1t8enwJ8sygr3g,Quédate,175733,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0is5MOZLNpo5iAY3M0B9ml
1Tui5vFvdCRmewmVGikTrM,16nUcmZoEneQGzyvqpXrGr,Tu Amor Es Como Un Río,227840,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1Tui5vFvdCRmewmVGikTrM
13Dm4KwsIxVVlAYXMR31xp,4KC31PfZSQ53iKKyexuKUx,Don Juan & Cupido,225500,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/13Dm4KwsIxVVlAYXMR31xp
2148nRiiLtOF5Kx2Mk6k55,1RkaGi5cyp0xPWwJhEiiDE,Tan Facil,217000,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2148nRiiLtOF5Kx2Mk6k55
5reNtHDNNIQDgmCbEfCgAz,3gorq9ZPO1CRpmumMq4Uue,Usted Se Me Llevo la Vida - Bachata Version,280506,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5reNtHDNNIQDgmCbEfCgAz
6NXrapjVHV32JkUHvJKbrP,5fVuQ17Py7H1s5LAboQRGO,Quizás (feat. Yuridia),268386,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6NXrapjVHV32JkUHvJKbrP
7p4lUa9lpMLACK9cGR7BFo,6JpccXMPgEu0kj7XiZc3jb,La Mejor de Todas,219520,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7p4lUa9lpMLACK9cGR7BFo
6hwmqR7uQhytLnJzt1RVPF,1yM8iaMk4Slsqr94LabgN1,Años Luz,220320,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6hwmqR7uQhytLnJzt1RVPF
2xSQ05tzoYMBIuJQUWUe56,5CpHJgQXcBXROlsDnlRY4b,Weekend,228000,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/2xSQ05tzoYMBIuJQUWUe56
6m02i6JyJz15hw8jOqu3Cz,7dr2zU98W3hvgR81Hm02dY,Ahí Ahí,210960,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6m02i6JyJz15hw8jOqu3Cz
1ILwBv7IxiHCBsg7BfNzMM,7M4TBKECznxg5dPL0tgI3U,Te Olvidaré,220773,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1ILwBv7IxiHCBsg7BfNzMM
7vtN1vG8K1H3wfIFwlP8j0,0ulinmxolVF3ueXF1857fa,Me Enamoré de Ti - Bachata Version,213000,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7vtN1vG8K1H3wfIFwlP8j0
64zjvItFmkY8Q96tcmGQ6n,02IKI6J5vzzTZ0DC2yWNcu,Tu Eres Ajena - Bachata,239666,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/64zjvItFmkY8Q96tcmGQ6n
3cdTfwai1PtCGOd9DIBMNU,1yM8iaMk4Slsqr94LabgN1,Amor Enterrado,240880,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3cdTfwai1PtCGOd9DIBMNU
3wixIPvgRhpmLAef6imsSZ,3gorq9ZPO1CRpmumMq4Uue,Entra en Mi Vida - Versión Bachata,239880,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3wixIPvgRhpmLAef6imsSZ
1jcuM7QyfvgLb3hQE9thuR,1ixJW996NTmv40SvpRSW0o,Desnudos,198000,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1jcuM7QyfvgLb3hQE9thuR
3ucH40KXUWWQ5pFw2685G8,0jtFUO3fffRXGa7OsWw9iN,Me Voy (feat. Romeo Santos),241766,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3ucH40KXUWWQ5pFw2685G8
3fPMRb2gcFTZcYmR0bXnDc,4o8ZyBzwPxPVc2bqNG5Xfe,Te Robaré,219053,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3fPMRb2gcFTZcYmR0bXnDc
0iZzWrpdwwFrynCW0bmyVe,6tkOABBQ5eV53rEciG9obJ,Candela,206718,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0iZzWrpdwwFrynCW0bmyVe
0ndYI8UT0PMaJzKLJbFr35,3C5eb62kdgXXv8ZLzfGkiB,Que Vuelva,287960,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0ndYI8UT0PMaJzKLJbFr35
5tZ3GmRnk3DXZGC5hiKjj7,1n3ObcnSbLfdWd5ecCiTtS,Vida de Mis Vidas,210693,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5tZ3GmRnk3DXZGC5hiKjj7
0UGwXhOY0puqYasfDDh8ZU,2Qts95fsNILaro3JqadM8O,Te Di - Bachata Version,263586,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0UGwXhOY0puqYasfDDh8ZU
7f7hBMVpdt2KGVOMHCGQnl,2TC4mJcfJACLFZ5yb313ES,Solita,251800,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7f7hBMVpdt2KGVOMHCGQnl
0HAZyxYDT0xT6CgFlftnW6,6jMZ9ZoCnhINlKFqeTrcrs,Bailando Dos Corazones - Bachata Remix,223477,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0HAZyxYDT0xT6CgFlftnW6
3N5ahKxKC7pBtcpeYLSrIR,2bDuvWjr206gvj5GkC5iKr,Si Tu No Bailas Conmigo (with Juan Luis Guerra),249400,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3N5ahKxKC7pBtcpeYLSrIR
7vXKZJy7buchKnncu1meOh,7odOEHZzb4ROtmS6wBkYtp,Cuando Volveras,210773,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7vXKZJy7buchKnncu1meOh
68py7hjoxoGSE8HEoQIIwi,6bm9EpUNvQ9xMglBJGRmgS,Centavito,262437,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/68py7hjoxoGSE8HEoQIIwi
6qRCPeIbZKFuKcQRUe3Nfh,0ulinmxolVF3ueXF1857fa,Que Te Quería - Bachata Version,213586,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/6qRCPeIbZKFuKcQRUe3Nfh
4M3LM2AgmuhI43a6aQ3PqU,3gorq9ZPO1CRpmumMq4Uue,Perdón - Versión Bachata,210826,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4M3LM2AgmuhI43a6aQ3PqU
1RcJsBhCLIirV7PPJT5A2k,17rTxXQ7ZXcrut54ChU8x7,Amorcito Enfermito,230546,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1RcJsBhCLIirV7PPJT5A2k
7y9KEiWpQIlfDNIuakdEGn,3gorq9ZPO1CRpmumMq4Uue,Te Dejo en Libertad - Versión Bachata,294666,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7y9KEiWpQIlfDNIuakdEGn
5jAMpEOfRJ5mxG0OO7VtHO,35xtkwb9RAiyXBE39S2moQ,Secreto de Amor,219533,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5jAMpEOfRJ5mxG0OO7VtHO
0HDHY6RSHHG2ZTE0cMT4GJ,03Sa02WIHEwH8lHfbipmrz,Los Infieles,257186,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0HDHY6RSHHG2ZTE0cMT4GJ
7lrrRYPRTF5AYnFdJwflP6,5RxV4pZuqZ1MDxaLWzdm9f,Una y Otra Vez,212693,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7lrrRYPRTF5AYnFdJwflP6
0z3YhL6zkhS4NYovUSoCgo,4rcK7svsPbh1zidDf2t5Qo,Moneda,186589,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0z3YhL6zkhS4NYovUSoCgo
4x3uJNB2Keq3sB8s8sMMAI,3PomvFR694SrCSZzDWMWV7,Tengo un Amor (feat. Leslie Grace),227053,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/4x3uJNB2Keq3sB8s8sMMAI
3fk5fBFB27GbWGATdBpOgr,5afHhk03AfHR76hfjRNobE,Carmesí,181466,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3fk5fBFB27GbWGATdBpOgr
1IdSPagRNE4i6cr6I8QBYD,3dCEXNx36W29EYCMUAx5p5,Ciego De Amor - Featuring Anthony Santos,307933,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1IdSPagRNE4i6cr6I8QBYD
3Ux53Gwh9txPtWaO7AXKZQ,4rDdqIdgGzfD6KXc7VDDzU,Lejos,229973,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3Ux53Gwh9txPtWaO7AXKZQ
3ARHcfADevNLh3m5oz2TVG,1QO8tFhzFpI1NcyEtY3ljl,Loma de Cayenas,225868,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3ARHcfADevNLh3m5oz2TVG
51sf8K5TcoLvuMF24c84Lv,7M4TBKECznxg5dPL0tgI3U,El Cuchillo,221760,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/51sf8K5TcoLvuMF24c84Lv
1QMF8Mkdbee1mM04j2DRN0,26JvxQ5bGKsgvwDoGcRgIq,Cómo Duele el Silencio,231488,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1QMF8Mkdbee1mM04j2DRN0
1vScQmUDBoaM30c4D4U8Fr,3gorq9ZPO1CRpmumMq4Uue,Inolvidable - Versión Bachata,253240,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/1vScQmUDBoaM30c4D4U8Fr
0Mx0BwvkyAHYdUHX3Lab5N,0X34ldH2ApqYKgCldU7FVL,Por Si No Te Vuelvo a Ver - Bachata Version,243079,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/0Mx0BwvkyAHYdUHX3Lab5N
5Cgdd7ieR7DvInsOm9f9Ce,6bm9EpUNvQ9xMglBJGRmgS,Perjurio,213621,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/5Cgdd7ieR7DvInsOm9f9Ce
3qhq5UP3p6lzFrTu5i7lOO,3RORy1Y2u68vUGlPNlsgQQ,Mal De Amore,209093,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3qhq5UP3p6lzFrTu5i7lOO
7oJ5gMtXIjVyx9plzoFkHU,6doczKOn9Ol9Yjum4U3kqK,Donde Estará,299146,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7oJ5gMtXIjVyx9plzoFkHU
7qozat5jqKmwgs7kLo2NWh,24MCC33x034nPk15G6K8MU,Amor de Verdad,231574,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/7qozat5jqKmwgs7kLo2NWh
3R6BkHp37wmjYlpzaU1ODd,00Gbe3lGwcNlWn9JvlvBhD,Me Sacaste Del Llavero,250124,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3R6BkHp37wmjYlpzaU1ODd
3bgxCgwBNAsjl81QqsZSEW,2JSSF611QaSP8RxJdXLf5M,Favorito,179890,2023-09-01T00:30:22Z,False,https://open.spotify.com/track/3bgxCgwBNAsjl81QqsZSEW
